"ScanNumber, ScanNames, ScanPointNumber, Rates per bx, RateErr per bx"
Scan_1
1,X1,1
"{'2734': 1.9034427396036335e-05, '281': 1.8833606372936628e-05, '872': 1.9096281539532357e-05, '1783': 1.906691727526777e-05, '2774': 1.9228157134421055e-05, '2654': 1.880492554846569e-05, '81': 1.9113410598947666e-05, '1903': 1.9287504392195844e-05, '1983': 1.921898510772735e-05, '1943': 1.8247397974846535e-05, 'sum': 1.8975321245306988e-05, '952': 1.8941353300760965e-05, '1072': 1.951065596585977e-05, '41': 1.8975321245306988e-05, '1': 1.8834913498722015e-05, '1112': 1.9033831586057202e-05, '1032': 1.9096371306659422e-05, '912': 1.897113452287158e-05, '201': 1.9307407274027356e-05, '2814': 1.9547056490409885e-05, '992': 1.9370538711882546e-05, '2934': 1.836092851590365e-05, '2854': 2.0387507993291366e-05, '1152': 1.857488623500103e-05, '121': 1.9248453736508963e-05, '1863': 1.9576577142288442e-05, '241': 1.9000470001628855e-05, '161': 1.9006054981218767e-05, '2694': 1.9231117721574265e-05, '2894': 1.9377198168513132e-05, '1823': 1.9359001817065292e-05, '2023': 1.9764393755394849e-05, '2063': 1.9454456378298346e-05}"
"{'2734': 1.9466250914137767e-05, '281': 1.5608377631652037e-05, '872': 2.1261356979976278e-05, '1783': 1.7548911349926303e-05, '2774': 2.2571367565880122e-05, '2654': 2.299157192833826e-05, '81': 2.4926166862542919e-05, '1903': 2.0981627913175324e-05, '1983': 1.8100056265142952e-05, '1943': 1.9454103753312284e-05, 'sum': 0.00010401551137489229, '952': 1.4320714109377115e-05, '1072': 2.2335448179759586e-05, '41': 2.1908853428466932e-05, '1': 2.2637756527853679e-05, '1112': 2.22332879393087e-05, '1032': 2.1253058837296944e-05, '912': 2.8779965338504991e-05, '201': 2.1003571406842732e-05, '2814': 2.7497900843731409e-05, '992': 1.6594839472433208e-05, '2934': 2.1541095094830349e-05, '2854': 1.8314603605372249e-05, '1152': 2.142237218242945e-05, '121': 2.4608217126561619e-05, '1863': 2.0611854215613449e-05, '241': 1.9184447050757627e-05, '161': 2.4231240084622642e-05, '2694': 2.4609606951680231e-05, '2894': 2.6123136251140945e-05, '1823': 2.0664289915920431e-05, '2023': 1.7806835490382175e-05, '2063': 1.4819277395397906e-05}"
2,Y1,14
"{'2734': 0.0056741190142929557, '281': 0.0057350407354533669, '872': 0.0053152540000155572, '1783': 0.0053177793975919489, '2774': 0.0058071794686838981, '2654': 0.0054861425887793303, '81': 0.0059347976930439472, '1903': 0.0057436185190454124, '1983': 0.005992908263579011, '1943': 0.0055154302855953572, 'sum': 0.18285931795835494, '952': 0.0060648203128948804, '1072': 0.0058395413681864737, '41': 0.0057109764078631994, '1': 0.0046849717851728204, '1112': 0.0058929556747898456, '1032': 0.0050337005406618117, '912': 0.006061874004080892, '201': 0.0058210663497447971, '2814': 0.0056119173299521204, '992': 0.0056170406052842735, '2934': 0.005755459307692945, '2854': 0.0059010331053286789, '1152': 0.0058772478019818667, '121': 0.0055085982428863646, '1863': 0.006235623895190656, '241': 0.0059892261633649468, '161': 0.0050960473949089643, '2694': 0.0061396175296977162, '2894': 0.0058629656676203014, '1823': 0.0057805510703474285, '2023': 0.0062203868525102738, '2063': 0.0056314287241548298}"
"{'2734': 1.7388115631008282e-05, '281': 1.8591166395557067e-05, '872': 1.7145953323292855e-05, '1783': 1.2788292381209793e-05, '2774': 1.8289216039573452e-05, '2654': 2.3855174623710858e-05, '81': 2.0678473497663662e-05, '1903': 2.2498928860789039e-05, '1983': 1.7243229465553418e-05, '1943': 2.5946448893400033e-05, 'sum': 0.00013066690433757896, '952': 2.5584132495416383e-05, '1072': 1.7437226811893851e-05, '41': 2.9151583709491924e-05, '1': 2.0305604336599165e-05, '1112': 1.430826177266349e-05, '1032': 1.5238067692622172e-05, '912': 1.9426198063696246e-05, '201': 2.101576845394403e-05, '2814': 1.9715456266483793e-05, '992': 2.2858748836831374e-05, '2934': 2.2011388895335104e-05, '2854': 2.7821224176106772e-05, '1152': 1.9509312292271293e-05, '121': 3.320257511235244e-05, '1863': 2.5143877356598555e-05, '241': 1.9713442527737872e-05, '161': 1.8071834373739693e-05, '2694': 2.3482114453392645e-05, '2894': 2.743131752619342e-05, '1823': 3.0153167044483176e-05, '2023': 1.8782197174582279e-05, '2063': 2.0036474634071557e-05}"
2,Y1,15
"{'2734': 0.0041203399580952366, '281': 0.0042234241325212153, '872': 0.0038840206536023239, '1783': 0.0038910104133384792, '2774': 0.0042317643222448071, '2654': 0.0040173104866162729, '81': 0.0043775983841011397, '1903': 0.0042206200672999811, '1983': 0.0043792865533185633, '1943': 0.0040202546913764977, 'sum': 0.13409852275722906, '952': 0.0044449928559755023, '1072': 0.0042442114484545429, '41': 0.0042007088563159895, '1': 0.0037649737450441249, '1112': 0.0043230337629977028, '1032': 0.0036547933582608636, '912': 0.0044529372826218605, '201': 0.0043247984477171771, '2814': 0.0040741452064953351, '992': 0.0041234649864858699, '2934': 0.0042252857238054276, '2854': 0.0043144933389205678, '1152': 0.00434450442461591, '121': 0.0040671661447145438, '1863': 0.0044799531368832843, '241': 0.0043705949363739864, '161': 0.0037228844716752831, '2694': 0.0044381916522979736, '2894': 0.0042389386676644023, '1823': 0.0042268429441671626, '2023': 0.004532169134012963, '2063': 0.0041638116205209184}"
"{'2734': 2.5487732105111375e-05, '281': 2.147997480256862e-05, '872': 1.8568040736241538e-05, '1783': 2.1382074114139863e-05, '2774': 1.3872229625790428e-05, '2654': 1.834067122907324e-05, '81': 1.6422998296763878e-05, '1903': 1.8018186124890571e-05, '1983': 1.9537148921093637e-05, '1943': 1.5592542862069932e-05, 'sum': 0.00012613426648600313, '952': 1.8016645227749944e-05, '1072': 1.9299614259606436e-05, '41': 2.0890507415758026e-05, '1': 1.8953125599187703e-05, '1112': 1.6114827047332907e-05, '1032': 1.4636422865189149e-05, '912': 2.3397377404935916e-05, '201': 1.6026945145634539e-05, '2814': 1.0838099043718739e-05, '992': 1.3403698945793746e-05, '2934': 1.4851992555803097e-05, '2854': 2.1931573224626925e-05, '1152': 2.1313797882118259e-05, '121': 1.7991116196358387e-05, '1863': 2.1030560343384083e-05, '241': 2.3675620691112127e-05, '161': 1.5948047932678704e-05, '2694': 1.4989168382919758e-05, '2894': 1.7092070337961135e-05, '1823': 2.5502581341128628e-05, '2023': 2.0509581265952264e-05, '2063': 2.1385535829768982e-05}"
2,Y1,16
"{'2734': 0.0024191735778003932, '281': 0.0025156731368042528, '872': 0.0022848635679110886, '1783': 0.002265588683076203, '2774': 0.0025120343314483764, '2654': 0.0023160328040830792, '81': 0.0026004487997852268, '1903': 0.0025275842635892332, '1983': 0.0025653892545960842, '1943': 0.002328783308621496, 'sum': 0.079571226984262472, '952': 0.0026529089198447766, '1072': 0.0025249414844438433, '41': 0.0025466067250818013, '1': 0.0026230613351799549, '1112': 0.0025696254218928517, '1032': 0.0021697781863622367, '912': 0.0026371629326604308, '201': 0.0024980984628200529, '2814': 0.0023658171878196297, '992': 0.0024071466759778559, '2934': 0.0024766052141785623, '2854': 0.0025352347758598624, '1152': 0.0026088363025337457, '121': 0.0024590383982285857, '1863': 0.0026554816635325552, '241': 0.0025372821954078974, '161': 0.0021588132833130656, '2694': 0.0026358195114880799, '2894': 0.0024783044937066734, '1823': 0.0025329898577183484, '2023': 0.0026978462701663375, '2063': 0.0024642589152790604}"
"{'2734': 1.1097577762158868e-05, '281': 1.3002563815097891e-05, '872': 1.2766380030285635e-05, '1783': 1.6387269908088119e-05, '2774': 1.9401992043554878e-05, '2654': 1.3750437644382108e-05, '81': 1.1977639058772942e-05, '1903': 1.4718238221526422e-05, '1983': 1.7802406026262782e-05, '1943': 1.2629384092210462e-05, 'sum': 8.6516365019074126e-05, '952': 1.265021713011011e-05, '1072': 1.1664426188073004e-05, '41': 1.3458033593122977e-05, '1': 1.4907760560804043e-05, '1112': 1.5835358592735123e-05, '1032': 1.4790729647178257e-05, '912': 1.4177243010491773e-05, '201': 1.142881483799521e-05, '2814': 1.3450905011946147e-05, '992': 1.1238122503274109e-05, '2934': 1.4235866917313381e-05, '2854': 1.9751195315046818e-05, '1152': 1.1990951248482458e-05, '121': 1.1261400175630164e-05, '1863': 1.4844139348672098e-05, '241': 1.9137479016187684e-05, '161': 9.7061700876816218e-06, '2694': 1.383163429579669e-05, '2894': 1.6747085944563712e-05, '1823': 1.3817856935061021e-05, '2023': 1.2045881305711832e-05, '2063': 1.4611646630303161e-05}"
2,Y1,17
"{'2734': 0.0011325505942008213, '281': 0.0011983152638238511, '872': 0.0010770914530822712, '1783': 0.0010627502771584612, '2774': 0.0011698677094261114, '2654': 0.0010732379803237947, '81': 0.0012367998592947658, '1903': 0.0011959324259997199, '1983': 0.001229123898634785, '1943': 0.0010909562023650658, 'sum': 0.037861576205805728, '952': 0.0012455200776457787, '1072': 0.0011797711179640732, '41': 0.0012326685858792381, '1': 0.0015780069179048663, '1112': 0.0011985362078504342, '1032': 0.0010150406619926031, '912': 0.0012332617280710685, '201': 0.0011883372146832315, '2814': 0.0011129135229183656, '992': 0.0011510260121308658, '2934': 0.0011611399976046461, '2854': 0.0011965901970765309, '1152': 0.0012483020484643547, '121': 0.0011701951489636773, '1863': 0.0012385265681108361, '241': 0.0011925978990467755, '161': 0.0010116737746437522, '2694': 0.0012306401775659698, '2894': 0.0011719263489603211, '1823': 0.0012001975892895931, '2023': 0.0012538104354845065, '2063': 0.0011842683766429361}"
"{'2734': 6.0733373958805494e-06, '281': 8.0799521420791967e-06, '872': 1.1285150101861096e-05, '1783': 7.6715255769361338e-06, '2774': 1.1611382540528628e-05, '2654': 8.0368782512386533e-06, '81': 9.7020129855849207e-06, '1903': 8.2718162013161093e-06, '1983': 8.4595435880127709e-06, '1943': 1.2384049179790965e-05, 'sum': 7.1097978672809569e-05, '952': 1.0305316791138558e-05, '1072': 8.7143402239123261e-06, '41': 1.2423548574480002e-05, '1': 9.8525883074206556e-06, '1112': 1.0915433959943809e-05, '1032': 8.2252694213468928e-06, '912': 1.3397011435908751e-05, '201': 1.0129038485303102e-05, '2814': 6.6637033489722e-06, '992': 9.3105027411775937e-06, '2934': 7.917428217934528e-06, '2854': 1.0540813547601648e-05, '1152': 1.0699567184503649e-05, '121': 8.4798977759866121e-06, '1863': 9.0794437938857049e-06, '241': 9.2631818493431273e-06, '161': 8.2753231739749157e-06, '2694': 8.3272891326881235e-06, '2894': 8.5601698557081892e-06, '1823': 1.1400542294417155e-05, '2023': 1.0238564777089912e-05, '2063': 8.6240907438009426e-06}"
2,Y1,18
"{'2734': 0.00044737313437508418, '281': 0.00047451667778659613, '872': 0.00041345118224853648, '1783': 0.00040578654297860337, '2774': 0.00046226162085076793, '2654': 0.00041987370350398122, '81': 0.00050427161040715878, '1903': 0.00048325202515115963, '1983': 0.00048792782472446562, '1943': 0.00042183329205727207, 'sum': 0.015094992099329829, '952': 0.00049743124982342128, '1072': 0.00046096340520307422, '41': 0.0004979482604539953, '1': 0.00081292627146467566, '1112': 0.00047740447771502657, '1032': 0.00039293695008382203, '912': 0.00049632971204118805, '201': 0.00047534098848700523, '2814': 0.00043420306465122847, '992': 0.00045668178645428268, '2934': 0.00045236213481985031, '2854': 0.00045850233145756648, '1152': 0.00048056531086331232, '121': 0.00045221184700494632, '1863': 0.00048670165124349297, '241': 0.00046805425954516978, '161': 0.00039538858254672959, '2694': 0.00048077699902933092, '2894': 0.00046688651345903052, '1823': 0.00047385387006215751, '2023': 0.0004950720918714069, '2063': 0.00046190261200536044}"
"{'2734': 4.7268612898290666e-06, '281': 5.1865310660814025e-06, '872': 5.1731947739236685e-06, '1783': 5.5517641283551654e-06, '2774': 7.5056301401856394e-06, '2654': 7.6166974035780588e-06, '81': 8.0093687310876578e-06, '1903': 7.5927139015564131e-06, '1983': 6.8107112902231601e-06, '1943': 5.3073949122987311e-06, 'sum': 3.6074640623152095e-05, '952': 6.344424756170646e-06, '1072': 5.1081099659744452e-06, '41': 7.40450559621014e-06, '1': 9.3786567491273618e-06, '1112': 6.963170129099789e-06, '1032': 6.0111388023224467e-06, '912': 7.4665921097132999e-06, '201': 4.9862875691388381e-06, '2814': 6.2521612846948827e-06, '992': 7.6229527083946789e-06, '2934': 5.9018374632586813e-06, '2854': 6.3927803231785189e-06, '1152': 6.070996796079e-06, '121': 4.3659505772102183e-06, '1863': 5.6405271343380593e-06, '241': 7.336049706165956e-06, '161': 4.8815629343926857e-06, '2694': 5.8638661952731022e-06, '2894': 5.5269217802310894e-06, '1823': 6.371665102445581e-06, '2023': 4.5933609828588745e-06, '2063': 6.1357974375014533e-06}"
2,Y1,19
"{'2734': 0.00016220505737389127, '281': 0.00016778433119826432, '872': 0.00015062273127518388, '1783': 0.00015279170677078783, '2774': 0.0001704992650451863, '2654': 0.00015648475689684146, '81': 0.00018343947400959829, '1903': 0.00016277844972339354, '1983': 0.00019057303466575427, '1943': 0.00015738141276718429, 'sum': 0.0055927526619699262, '952': 0.00018673095069566948, '1072': 0.00017602122453455295, '41': 0.00018301663577504869, '1': 0.0003809005348658603, '1112': 0.00017271098153691532, '1032': 0.00015127095199810961, '912': 0.00018468992412737053, '201': 0.00016994438434873396, '2814': 0.00014704700192346031, '992': 0.0001634767274178254, '2934': 0.00016897766221922616, '2854': 0.00017031366425928555, '1152': 0.00017609259359435074, '121': 0.00016509525448782369, '1863': 0.00017103779423956035, '241': 0.00017143297979297736, '161': 0.00013657410818268545, '2694': 0.00017401611209303761, '2894': 0.00017224465652058521, '1823': 0.00017563671281095594, '2023': 0.0001810708999983035, '2063': 0.00015989081132122211}"
"{'2734': 3.6627416397822701e-06, '281': 3.9108018769220855e-06, '872': 3.1306709729634484e-06, '1783': 4.5372685002631658e-06, '2774': 4.3733500697693401e-06, '2654': 3.1437587554114105e-06, '81': 3.4844191126119863e-06, '1903': 3.651523176238715e-06, '1983': 4.0797454174110727e-06, '1943': 3.6013081546938334e-06, 'sum': 1.7573842002904577e-05, '952': 4.2532635611732731e-06, '1072': 3.4129566539042534e-06, '41': 3.3131134086124794e-06, '1': 5.9978736474250229e-06, '1112': 3.421619309244743e-06, '1032': 2.6207926086756077e-06, '912': 3.8105592813255842e-06, '201': 2.7931559155446579e-06, '2814': 3.254764346728712e-06, '992': 3.5504530180289505e-06, '2934': 4.5365881087867695e-06, '2854': 3.7268806753389395e-06, '1152': 3.2251794361825724e-06, '121': 2.7309338762671923e-06, '1863': 2.850338515033604e-06, '241': 4.6242885492147709e-06, '161': 2.6849695729393103e-06, '2694': 4.7054377093714639e-06, '2894': 4.3259599627844626e-06, '1823': 2.5909512049357477e-06, '2023': 5.2854054879988047e-06, '2063': 4.1889303689957769e-06}"
2,Y1,20
"{'2734': 6.3628370082283037e-05, '281': 6.8798378682307274e-05, '872': 6.2645177898784389e-05, '1783': 6.4850425544483146e-05, '2774': 6.4433544875577178e-05, '2654': 6.1534991670799037e-05, '81': 7.3156234672448292e-05, '1903': 6.9597460900522058e-05, '1983': 6.9846260192294029e-05, '1943': 5.9454026562716101e-05, 'sum': 0.002220389921040762, '952': 6.9525233162234402e-05, '1072': 7.1940699507693e-05, '41': 7.4041564013376562e-05, '1': 0.00015220486134889403, '1112': 7.1175301681727256e-05, '1032': 5.7262277550762519e-05, '912': 7.1196980743912894e-05, '201': 6.4041254864562132e-05, '2814': 6.3136022661291504e-05, '992': 6.3496781097325901e-05, '2934': 6.7437594615122573e-05, '2854': 6.9874968002772044e-05, '1152': 7.1704079995730095e-05, '121': 6.4658016656591962e-05, '1863': 6.7194623192162473e-05, '241': 6.6804700639165412e-05, '161': 5.7321438535360534e-05, '2694': 6.6805844003933347e-05, '2894': 6.4513080273865772e-05, '1823': 6.9643079422392122e-05, '2023': 7.1935485591114094e-05, '2063': 6.6531228228649565e-05}"
"{'2734': 2.5288036017965736e-06, '281': 1.6051745210700709e-06, '872': 2.0377224464008193e-06, '1783': 1.5040654970635938e-06, '2774': 1.9516979186756851e-06, '2654': 1.6973964562184069e-06, '81': 2.0592847412550344e-06, '1903': 2.7104445984345297e-06, '1983': 1.8059087835609852e-06, '1943': 2.5013934485164108e-06, 'sum': 1.4401635257982834e-05, '952': 1.6568343107947199e-06, '1072': 1.9458166230445814e-06, '41': 2.1709742126640528e-06, '1': 4.0511678775465587e-06, '1112': 1.7823733887204514e-06, '1032': 1.5731294542158957e-06, '912': 1.5585942375421491e-06, '201': 2.7703923314124936e-06, '2814': 1.8831205834719706e-06, '992': 2.7225126715374493e-06, '2934': 2.0694258308311967e-06, '2854': 2.172743305236361e-06, '1152': 1.7897838516472733e-06, '121': 1.7655681133502555e-06, '1863': 2.0591019090718643e-06, '241': 1.5838201305152467e-06, '161': 1.6777847997427067e-06, '2694': 1.6452770856091301e-06, '2894': 1.9464387705298457e-06, '1823': 1.6932541578690342e-06, '2023': 2.2494473718344693e-06, '2063': 2.2233838006584024e-06}"
2,Y1,21
"{'2734': 3.268802238380886e-05, '281': 3.0348321524797937e-05, '872': 3.1088898595044157e-05, '1783': 3.1962000957719286e-05, '2774': 3.2500426277692897e-05, '2654': 3.1444872456631855e-05, '81': 3.3658716165518851e-05, '1903': 3.229042649763869e-05, '1983': 3.564666976672015e-05, '1943': 3.0916682862880404e-05, 'sum': 0.00026257328572683037, '952': 3.4978753046743807e-05, '1072': 3.2312064104189633e-05, '41': 3.417184743739199e-05, '1': 6.6247520771867135e-05, '1112': 3.4663779206312026e-05, '1032': 3.0478929056698688e-05, '912': 3.4898017383966361e-05, '201': 3.2754741641838334e-05, '2814': 3.1472373939323008e-05, '992': 2.9909441764175426e-05, '2934': 3.0482281727017834e-05, '2854': 3.1762173421157058e-05, '1152': 3.2333945000573294e-05, '121': 3.3428176357119811e-05, '1863': 3.1718008176540022e-05, '241': 3.1429356931766959e-05, '161': 2.9085166806908093e-05, '2694': 3.4750239683489782e-05, '2894': 3.1740627127874178e-05, '1823': 3.1226058763422773e-05, '2023': 3.648197653092211e-05, '2063': 3.3885882476170079e-05}"
"{'2734': 1.3678135637307004e-06, '281': 1.1118522392296734e-06, '872': 9.5067651969918198e-07, '1783': 1.0913481451555359e-06, '2774': 1.2347735553004277e-06, '2654': 7.6837592865261798e-07, '81': 1.168886605244669e-06, '1903': 1.0406818179344659e-06, '1983': 1.5261305380184369e-06, '1943': 9.2796426858777493e-07, 'sum': 4.0570777548162756e-06, '952': 1.5583598589463074e-06, '1072': 1.0635715308095299e-06, '41': 1.1376434518361372e-06, '1': 2.4253907111639542e-06, '1112': 1.1710335843152554e-06, '1032': 1.1160170341947773e-06, '912': 9.4340472950873513e-07, '201': 1.010497952324343e-06, '2814': 1.1527628047943695e-06, '992': 9.046985907116799e-07, '2934': 1.3282179869359848e-06, '2854': 1.1737930984195484e-06, '1152': 1.1405596775183571e-06, '121': 1.421243734829679e-06, '1863': 9.0715467297178192e-07, '241': 1.1870182353695605e-06, '161': 8.5528020009858527e-07, '2694': 1.1766115819160283e-06, '2894': 1.1180657169940993e-06, '1823': 9.2790537683242921e-07, '2023': 1.5070919264957935e-06, '2063': 1.0139416937322093e-06}"
2,Y1,22
"{'2734': 2.2464124413090758e-05, '281': 2.1885024149301707e-05, '872': 2.0618278875573243e-05, '1783': 2.1613474592940246e-05, '2774': 2.2605312743077154e-05, '2654': 2.2332327046713447e-05, '81': 2.2677833648661983e-05, '1903': 2.3084873407098809e-05, '1983': 2.1949267312792425e-05, '1943': 2.2686477773516489e-05, 'sum': 3.1515680683170154e-05, '952': 2.2761031734836778e-05, '1072': 2.1427850936704902e-05, '41': 2.3659544048745086e-05, '1': 3.1515680683170154e-05, '1112': 2.1760423758103953e-05, '1032': 2.1089002218918484e-05, '912': 2.1164186795144097e-05, '201': 2.1408068852523637e-05, '2814': 2.1199875080032814e-05, '992': 2.0496042979127532e-05, '2934': 2.1441481964613656e-05, '2854': 2.1799091978448959e-05, '1152': 2.0612260509790902e-05, '121': 2.1106277544229096e-05, '1863': 2.2058996412517062e-05, '241': 2.2233200931958364e-05, '161': 2.0626863165249998e-05, '2694': 2.233861883532403e-05, '2894': 2.1118340842612699e-05, '1823': 2.158840039843007e-05, '2023': 2.2862205170033695e-05, '2063': 2.1983820835502182e-05}"
"{'2734': 1.0260564077101179e-06, '281': 6.8778235768694992e-07, '872': 6.0741399452875306e-07, '1783': 7.446378655975222e-07, '2774': 1.0430462953681814e-06, '2654': 7.2894675236384607e-07, '81': 8.5370690012182082e-07, '1903': 6.9568642273774425e-07, '1983': 5.8231969102262656e-07, '1943': 7.2416664517336352e-07, 'sum': 1.1797001748464658e-06, '952': 5.8384330999056152e-07, '1072': 7.2662403268371091e-07, '41': 7.6512156131881765e-07, '1': 1.1797001748464658e-06, '1112': 6.7657295158493611e-07, '1032': 7.0797398703483816e-07, '912': 9.6068561607739985e-07, '201': 5.1199242631273926e-07, '2814': 4.7847599667718602e-07, '992': 5.6441133934601243e-07, '2934': 6.7741384765199049e-07, '2854': 9.3010996038103695e-07, '1152': 7.2430329149490395e-07, '121': 6.6642688858268964e-07, '1863': 4.5875369405790196e-07, '241': 1.0248597329424821e-06, '161': 4.7650566546199805e-07, '2694': 8.1936625436381942e-07, '2894': 6.8378637373983694e-07, '1823': 5.976474002588503e-07, '2023': 8.0569626576212147e-07, '2063': 6.2171305239971266e-07}"
2,Y1,23
"{'2734': 1.8244424245494885e-05, '281': 1.8891450645242001e-05, '872': 1.721663415992225e-05, '1783': 1.8595673782328959e-05, '2774': 1.9281579534435876e-05, '2654': 1.80417367573682e-05, '81': 1.9737808315767325e-05, '1903': 1.8348375488130841e-05, '1983': 1.8229205124953296e-05, '1943': 1.8461646050127456e-05, 'sum': 1.8063353263642056e-05, '952': 1.8759139493340626e-05, '1072': 1.8598181804918566e-05, '41': 1.8340045380682567e-05, '1': 2.1430597735161426e-05, '1112': 1.8228656563223923e-05, '1032': 1.7840860527940096e-05, '912': 1.8063353263642056e-05, '201': 1.885567016870482e-05, '2814': 1.8223590222987697e-05, '992': 1.775552254912327e-05, '2934': 1.8083556278725153e-05, '2854': 1.9210079790354941e-05, '1152': 1.8085632109432482e-05, '121': 1.8375826175542898e-05, '1863': 1.9874262579833158e-05, '241': 1.8924223149952012e-05, '161': 1.8465242374077206e-05, '2694': 1.7988106219490873e-05, '2894': 1.9466399771772557e-05, '1823': 1.9060623071709414e-05, '2023': 1.8935554498966668e-05, '2063': 1.7958038097276584e-05}"
"{'2734': 3.9876710943191095e-07, '281': 5.8151594706293645e-07, '872': 4.6069487044152854e-07, '1783': 4.6742029977534364e-07, '2774': 4.9511826262600372e-07, '2654': 5.170603255624687e-07, '81': 4.5116440119247633e-07, '1903': 5.2720137800266331e-07, '1983': 5.1138609297238349e-07, '1943': 4.0305776889879964e-07, 'sum': 5.3243687857869346e-07, '952': 7.1601675182384457e-07, '1072': 5.775648505427739e-07, '41': 6.2585836575851193e-07, '1': 5.6533288022476195e-07, '1112': 5.2131620258346202e-07, '1032': 5.1678184769566432e-07, '912': 5.3243687857869346e-07, '201': 5.7502782974265725e-07, '2814': 4.3345671944534062e-07, '992': 5.7131601554884739e-07, '2934': 4.9665906514968978e-07, '2854': 5.4580500742386617e-07, '1152': 3.4502703244466725e-07, '121': 5.781630845296182e-07, '1863': 5.2398719237040084e-07, '241': 3.6115924852843157e-07, '161': 4.1216090646648699e-07, '2694': 5.059314700244528e-07, '2894': 7.1403388792813621e-07, '1823': 6.6802761380016482e-07, '2023': 6.2651962426818121e-07, '2063': 4.4523456362030023e-07}"
2,Y1,24
"{'2734': 1.7109331201936585e-05, '281': 1.7868550185085041e-05, '872': 1.7749610560713335e-05, '1783': 1.8742334623311764e-05, '2774': 1.7940838097274538e-05, '2654': 1.8313354485144372e-05, '81': 1.7063763971236766e-05, '1903': 1.7317788297077642e-05, '1983': 1.7958567013920401e-05, '1943': 1.777079951352789e-05, 'sum': 1.7684856265987038e-05, '952': 1.7612547253520461e-05, '1072': 1.7573847298990585e-05, '41': 1.8327380985283526e-05, '1': 1.7805807965487473e-05, '1112': 1.7305635356024141e-05, '1032': 1.7406936012775987e-05, '912': 1.8441050451656336e-05, '201': 1.7546636763654531e-05, '2814': 1.6900723221624502e-05, '992': 1.7660245885053882e-05, '2934': 1.6997946113406214e-05, '2854': 1.842365518314182e-05, '1152': 1.7135773032350698e-05, '121': 1.7504867946627202e-05, '1863': 1.8280411404703044e-05, '241': 1.8080129348163609e-05, '161': 1.8068164217766024e-05, '2694': 1.836700844251027e-05, '2894': 1.7684856265987038e-05, '1823': 1.7287964828938131e-05, '2023': 1.7729095861795941e-05, '2063': 1.8235752304462948e-05}"
"{'2734': 3.9796021325254767e-07, '281': 3.6817497807678788e-07, '872': 5.9851606821320276e-07, '1783': 3.9414262763816194e-07, '2774': 5.4449522389462039e-07, '2654': 5.0347532242699469e-07, '81': 5.0816330512039117e-07, '1903': 4.9316416112598526e-07, '1983': 3.8848558729771709e-07, '1943': 3.4984394927139099e-07, 'sum': 4.506381403872822e-07, '952': 5.2035985892372945e-07, '1072': 4.5192769563912231e-07, '41': 4.1898145476482918e-07, '1': 5.1763525271001521e-07, '1112': 3.6298847718502305e-07, '1032': 3.4410578376977346e-07, '912': 3.8838016793853057e-07, '201': 4.2029976279338062e-07, '2814': 3.261453774947078e-07, '992': 3.9277229019695674e-07, '2934': 4.2599116075635801e-07, '2854': 3.2324809854236184e-07, '1152': 3.3631042509612419e-07, '121': 3.732836184931084e-07, '1863': 5.8298859636248309e-07, '241': 3.9568837842189738e-07, '161': 4.0782627465814301e-07, '2694': 7.1001265706121162e-07, '2894': 4.506381403872822e-07, '1823': 3.6399456963822569e-07, '2023': 5.2735590043025349e-07, '2063': 4.3864378903458652e-07}"
2,Y1,25
"{'2734': 1.7018392913757308e-05, '281': 1.6788355232596298e-05, '872': 1.7955739311123341e-05, '1783': 1.7858884252506724e-05, '2774': 1.7532890667912159e-05, '2654': 1.7165819324298737e-05, '81': 1.7608061075167681e-05, '1903': 1.805342598297437e-05, '1983': 1.7978160174511448e-05, '1943': 1.7720901939212224e-05, 'sum': 1.7392161297673164e-05, '952': 1.7325215307401347e-05, '1072': 1.7601343355827819e-05, '41': 1.6440598780096288e-05, '1': 1.7392161297673164e-05, '1112': 1.6622574740291673e-05, '1032': 1.7325254990091228e-05, '912': 1.6942463174162088e-05, '201': 1.7556895248784904e-05, '2814': 1.8037980943948862e-05, '992': 1.7212298668087705e-05, '2934': 1.7570569740966773e-05, '2854': 1.8398760068138425e-05, '1152': 1.72719818166163e-05, '121': 1.617934590046245e-05, '1863': 1.7425983634510838e-05, '241': 1.7817307851050589e-05, '161': 1.7039239106739651e-05, '2694': 1.7664633560343646e-05, '2894': 1.8345438260631024e-05, '1823': 1.8091045412323804e-05, '2023': 1.8022092406585887e-05, '2063': 1.7739762178711028e-05}"
